"user_id","created_at","text","source","display_text_width","location","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at"
"x1003492119858671618",2019-12-08 01:54:43,"Eyy guys ive been trying to be active again here in my acc idk i just miss being busy with this kind of stuff. These days was really so tough for me i've been suffering with this uhm kinda depression and sadness so i've decided to keep my self busy on studies and of coarse to bts","Twitter for Android",280,"",106,142,0,202,616,2018-06-04 04:22:20
"x398493923",2019-12-08 01:54:39,"Obama's economic policies created the worst economy in the HISTORY of the United States from the very beginning. 

It was worse than during the Great Depression.","Twitter for iPhone",161,"In a suitcase ",937,2550,7,31817,1489,2011-10-26 04:12:02
"x2259342438",2019-12-08 01:54:28,"seasonal depression- I am fighting you so hard right now lmfaoo","Twitter for iPhone",63,"soco, va",737,621,1,18765,29654,2013-12-23 19:54:28
"x801740737876520960",2019-12-08 01:54:21,"Real street nigga and I got depression","Twitter for iPhone",38,"Dallas, TX",50,65,0,85,71,2016-11-24 10:54:22
"x893284672238739458",2019-12-08 01:54:21,"Yall use twitter for fun, I use twitter cause I need to distract myself from the depression, we are not the same","Twitter for iPhone",112,"You moms crib ",1163,312,3,46580,57567,2017-08-04 01:37:17
"x1672577688",2019-12-08 01:54:14,"Depression will get you thinking you are nothing and you feel confused whether to just disappear or keep fighting but the fighting keeps hurting you until you are so drained, talk to someone a problem shared is half solved, don't give up you got this💪❤️","Twitter for Android",253,"Nairobi, Kenya",838,991,2,2610,1046,2013-08-15 08:16:17
"x632680416",2019-12-08 01:54:13,"Imagine cheating on your gf for the entirety of your 1.5 year relationship, encouraging your side piece/new gf to send threatening messages to your ex, and still claiming that your ex was the problematic one because she had a little depression.","Twitter for Android",244,"",146,439,3,8803,3408,2012-07-11 05:03:38
"x821831898871762944",2019-12-08 01:54:07,"When you were just vibing but that clinical depression hit you like those mallets from the cartoons https://t.co/Gffxa0brhV","Twitter for Android",99,"United States",45,331,0,499,673,2017-01-18 21:29:28
"x1141117648769564674",2019-12-08 01:54:01,"Depression https://t.co/vZQ9DHfuZr","Twitter for iPhone",10,"New Orleans, LA",130,268,0,292,1189,2019-06-18 22:57:03
"x69411258",2019-12-08 01:53:53,"@KatieHill4CA @nytimes I stand with you. I am a 64 yo woman that has seen dark days. I live with my chronic depression. You will find your purpose and you will fight the good fight. That’s all we can do. Live our life in the service of others. That’s what my mom taught me. We are strong.","Twitter for iPhone",265,"montana",2060,3308,314,163355,170909,2009-08-27 21:35:02
"x1144896742745399296",2019-12-08 01:53:45,"@PulteDaily 🎵 Doom, despair, &amp; agony on me. Deep dark depression, excessive misery. If it weren't for bad luck, I'd have no luck at all. Doom, despair, and agony on me. 🎵 😅","Twitter for Android",164,"Deep In The ❤",131,411,2,2660,5546,2019-06-29 09:13:49
"x1018052298860384256",2019-12-08 01:53:35,"@JJWatt Sad to see you use the Boomer phrase to address an older person. The “ Baby Boomer” generation survived the Great Depression and saved the world during WWII! That generation made sacrifices that no other generation would even consider today? However, I agree Lechler in the Hall!","Twitter for iPhone",279,"Austin, TX",85,303,0,1134,1799,2018-07-14 08:39:17
"x1276013671",2019-12-08 01:53:30,"@screw_dems @BernieSanders And during the USA's Great Depression we had bread lines here. It's better than people starving.","Twitter for Android",96,"Jacksonville, FL",69,161,0,590,5241,2013-03-17 21:05:32
"x1180567273460903936",2019-12-08 01:53:15,"@dusfive I’ve been struggling with depression all my life. But I know i have to be in control of it and not let it control me. It’s hard but it can be done. I keep a positive outlook on things now.","Twitter for iPhone",188,"",40,303,0,116,448,2019-10-05 19:36:11
"x40272279",2019-12-08 01:53:12,"At this point not having a car and not having a social life fr is slowly slipping me into another depression","Twitter for iPhone",108,"Trappin & Taking Pics w/Granny",1018,859,14,65034,7427,2009-05-15 16:14:11
"x1192263336919883777",2019-12-08 01:52:55,"I think being judge by everyone is what drives some people into depression","Twitter for iPhone",74,"Santa Cruz",4,32,0,103,111,2019-11-07 02:11:54
"x2395289582",2019-12-08 01:52:50,"@oim8fxckit seasonal depression is hittin different on top of my regular depression","Twitter for iPhone",71,"acc is protected by heaven",3047,4096,16,22539,7196,2014-03-17 23:48:56
"x1015845404057985024",2019-12-08 01:52:41,"love is more depressing than depression","Twitter for iPhone",39,"",151,542,0,9219,9129,2018-07-08 06:29:52
"x376303126",2019-12-08 01:52:31,"I think this is the first time I’ve put up a Christmas tree in 5+ years. Whew. The depression is gone.","Twitter for iPhone",102,"",2344,385,100,364037,9554,2011-09-19 17:10:48
"x3123001711",2019-12-08 01:52:26,"People ask me how I loose weight so fast. It’s depression. Depression works wonders.","Twitter for iPhone",84,"",88,107,0,9083,15155,2015-04-01 04:51:58
"x1201662579963318273",2019-12-08 01:52:23,"I've had a really tough decade of parent divorce, suicide attempts, depression, moving 200 miles away and losing all my friends, eating disorders, anxiety and even brink of homelessness at one point. Please Allah, this next decade has to be kinder to me","Twitter for iPhone",253,"",959,330,1,302,436,2019-12-03 00:41:06
"x3251970458",2019-12-08 01:52:14,"My depression just hit me so hard and now all I wanna do is lay in bed and never get out.","Twitter for iPhone",89,"Orlando, FL",1120,297,4,31290,34299,2015-06-21 19:19:18
"x1562338753",2019-12-08 01:52:10,"When you're talking about your childhood and realize where your depression comes from https://t.co/RI3chAUSC3","Twitter for Android",85,"Rocklin, CA",94,305,2,1199,412,2013-07-02 05:38:02
"x255151609",2019-12-08 01:51:31,"This year taught me that my depression CAN get worse","Twitter for iPhone",52,"",554,565,3,10294,9004,2011-02-20 19:49:00
"x1196275073637707779",2019-12-08 01:51:27,"@givinmegoodshit @iatemuggles true that would help with my depression","Twitter for iPhone",39,"North Pole, AK",212,304,1,1076,1347,2019-11-18 03:53:15
"x884607801221238784",2019-12-08 01:51:07,"@BossyLadySunday @salart60 Oh those words yes your right. It was the phase use at my home bc there a so much anxiety &amp; depression that runs through my family members. One died of suicide when I was very young &amp; get this.. the night  before Christmas Eve.","Twitter for Android",235," ",18681,19227,5,17431,17398,2017-07-11 02:58:29
"x1193676034861867012",2019-12-08 01:51:01,"@amy_kmac @SPolymathe @JoeBiden @POTUS @realDonaldTrump Record high GDP. But heres some other numbers since you seem genuinely interested. Record high anxiety and depression specifically in teen women. Record suicides up 3 times for kids ages 10-14.. overdoeses and suicides passing car crashes as the number one cause of death.","Twitter Web App",272,"",51,44,0,1472,1741,2019-11-10 23:45:30
"x844240298897215488",2019-12-08 01:50:45,"@NikkiChavanelle I just thought of the SMU party deck, and it gave me a little glimmer of happiness before the depression returned.","Twitter for iPhone",114,"Arkansas, USA",1016,1923,3,6494,10800,2017-03-21 17:32:27
"x1190291082195718146",2019-12-08 01:50:23,"depression time here we come ✈️","Twitter for iPhone",31,"she/her, 23",72,173,0,734,1066,2019-11-01 15:34:51
"x963920886624595968",2019-12-08 01:50:08,"go ahead. make your caption “going to party in 2020 like they did in 1920”. have fun reliving the great depression i GUESS","Twitter for iPhone",122,"",59,87,0,170,8763,2018-02-14 23:40:22
"x1002479386421952512",2019-12-08 01:49:45,"@Lyssa_0218 @elixphlo This depression kicking my ass lmao","Twitter for iPhone",35,"Menace2Sobriety",253,278,0,1636,2846,2018-06-01 09:18:05
"x566597616",2019-12-08 01:49:40,"Am just real trying to find some kind of positive in my 🧠 something that makes me happy but living the same week same day with anxiety and depression be feeling pointless 💀 nothing excites me ... https://t.co/rV9I5281gW","Twitter for iPhone",195,"Huyton-with-Roby, England",169,583,2,4316,2418,2012-04-29 17:45:52
"x936223368419868672",2019-12-08 01:49:14,"@bangtanshit_ @MinNie_fj I get hate from my own guy friend s about it,  and I'm like worst peak of my depression they came in to save me,  no lie... So whatever to those who will not understand what they mean.","Twitter for Android",184,"JinCult fam",18,46,0,118,70,2017-11-30 13:20:19
"x351090247",2019-12-08 01:49:14,"@LCyance Shit be getting dark and we just roll with it. Niggas talk about depression so much it comes off as light hearted convo...crazy","Twitter for Android",127,"",254,127,25,142004,458,2011-08-08 19:37:11
"x175533040",2019-12-08 01:49:14,"if u suffer from anxiety and depression i would NOT suggest the depo shot. i really thought i liked it, but these past two months have had me so hormonal and depressed. haven’t felt this low in yrs. won’t be getting the following dose, i wanna be in control of my actions again🥺","Twitter for iPhone",278,"",372,513,0,22751,4528,2010-08-06 21:46:30
"x127698433",2019-12-08 01:49:10,"Lost 50 lbs because of depression...😔💔 https://t.co/l5UIOBj9tm","Twitter for iPhone",38,"Connecticut, USA",461,430,4,29436,13753,2010-03-30 00:32:07
"x482446808",2019-12-08 01:49:06,"@XTREPIT0US @dd_vallejos @louieontour @LiamPayne You know it’s comments like that, that are the root cause of anxiety and depression in today’s young stars, such as Zayn. Pressure and expectation constantly forced on them by the very same people that worship them, you literally become their demise. Wtf does ‘stan’ even mean?","Twitter for iPhone",277,"",41,535,1,979,451,2012-02-03 22:40:20
"x1015407042239062016",2019-12-08 01:49:05,"@BankruptChicago @RatPatrol15 @AsanteS09913224 @Yuwantokno1 @BLKPOW1418166 @Black_is_back5 @mattrellen @tSlacksMarin @royisrael @TomDoubting @wil_ced @lostandlovinit @nitronut128 @Vickie627 @KathleenThere12 @RickySi16087724 @katelikesnascar @SlimJimJohn1 @Mongo3804 @chrisg409ubc @MaddMax06 @aaronaretools @r0xie_f0x @Allie4Christ @jim16919077 @EDMarsat2017 @RogerLHaviland @hrt6017 @lanny33571893 @ThereseOSulliv2 @JaysonFloyd @boodacat2020 @dadx400 @Tim_Price_1971 @GPoopon @ChucksWife1973 @mrwhite90864194 @spitterati @MzDeplorable @NeoDJT @FlashToso @WalkedAwa @JDW714 @AllaraTravel1 @baldwinb317 @CcNieukirk @HavokHawk @MarlaineDettlo1 @Lostprayer2 @Vincenz42493578 Actually I have a pretty good bank account since I got out of the stock market and real estate BEFORE the housing depression.","Twitter Web App",125,"#FollowTheLight",2208,2505,2,6010,7972,2018-07-07 01:27:59
"x1015407042239062016",2019-12-07 21:24:55,"@Yuwantokno1 @BLKPOW1418166 @tSlacksMarin @royisrael @TomDoubting @wil_ced @lostandlovinit @RatPatrol15 @nitronut128 @Vickie627 @KathleenThere12 @RickySi16087724 @katelikesnascar @Black_is_back5 @mattrellen @SlimJimJohn1 @Mongo3804 @chrisg409ubc @MaddMax06 @aaronaretools @r0xie_f0x @Allie4Christ @jim16919077 @EDMarsat2017 @RogerLHaviland @hrt6017 @lanny33571893 @ThereseOSulliv2 @JaysonFloyd @boodacat2020 @dadx400 @Tim_Price_1971 @GPoopon @ChucksWife1973 @mrwhite90864194 @spitterati @MzDeplorable @NeoDJT @FlashToso @WalkedAwa @JDW714 @AllaraTravel1 @baldwinb317 @CcNieukirk @HavokHawk @MarlaineDettlo1 @Lostprayer2 @Vincenz42493578 @skeeduu @instinctnaturel Obama brought us out of the worst recession since the Great Depression.

There was nothing exiting about it. It was hard on many people.","Twitter Web App",136,"#FollowTheLight",2208,2505,2,6010,7972,2018-07-07 01:27:59
"x1125034591935447041",2019-12-08 01:48:57,"@RVAwonk I'm 58. I've dealt with depression for my entire adult life. I've been on several different antidepressants. I've been living with Stage IV Cancer for the past 5 yrs. We increased my dosage several months ago and it's helping.","Twitter for Android",226,"Texas, USA",832,1215,2,1501,49163,2019-05-05 13:48:43
"x474397281",2019-12-08 01:48:49,"I was suffering from anxiety &amp; depression. I was going through a stage where I thought I was ugly &amp; that’s why I actually did my makeup this day 💔 https://t.co/9EzcpLfc8T https://t.co/1C1PfnqZbO","Twitter for iPhone",178,"Peoria, IL",1903,1167,2,47666,9476,2012-01-25 23:25:44
"x1196669560948064256",2019-12-08 01:48:46,"@AJEnglish Buddha quote:
Buddha was asked:
“What have you gained from meditation?”
He replied “nothing”
However, let me tell you what I have lost: anger, anxiety, depression, insecurity, fear of old age and death”","Twitter Web App",202,"",0,0,0,618,0,2019-11-19 06:02:04
"x1048735880448540674",2019-12-08 01:48:39,"Don’t forget to check up on your friends struggling with depression","Twitter for iPhone",67,"San Marcos, TX",28,140,0,178,540,2018-10-07 00:44:53
"x3676002552",2019-12-08 01:48:17,"Seasonal depression be hittin different than regular depression","Twitter for iPhone",63,"California, USA",125,191,1,4306,42923,2015-09-25 00:57:18
"x223508937",2019-12-08 01:48:15,"Bday depression is real","Twitter for iPhone",23,"London, England",369,228,2,7300,6929,2010-12-06 15:56:50
"x201910891",2019-12-08 01:48:12,"Depression is real.","Twitter for iPhone",19,"chasin chicken",589,387,2,78110,1884,2010-10-12 22:18:13
"x1416209256",2019-12-08 01:24:49,"@scretladyspider I have had DPDR even when I was not depressed. However I always have a level of anxiety whether it is a 2 or a 10. I know DPDR can exist without depression, generalized anxiety disorder or panic attacks but for me it is exacerbated by one of them or all three.","Twitter for Android",260,"Texas, USA",21,255,0,137,177,2013-05-09 18:57:46
"x1416209256",2019-12-08 01:47:56,"@scretladyspider They definitely do feed off one another. Im going through a depression period and DPDR is definitely more prevalent. Distraction does help me. Going on walks, taking a warm bath, being at the park with my daughter when I have mustered the energy.","Twitter for Android",246,"Texas, USA",21,255,0,137,177,2013-05-09 18:57:46
"x1069733266817777670",2019-12-08 01:47:53,"I just realised it was this point last year when I was going through some heavy depression. Im so happy that I feel better now and im actually really happy that I was able to get out if it and do alot this year.","Twitter Web App",211,"Irving, Texas",219,230,2,1385,4733,2018-12-03 23:21:00
"x3308661824",2019-12-08 01:47:47,"@gat0linaa It just sucks yk? I already deal with so much self hate and depression, but thank you","Twitter for iPhone",85,"",1472,1479,2,9243,54491,2015-08-07 10:28:26
"x1199966905907531776",2019-12-08 01:47:29,"Sometimes my third eye opens and I realize that my slowness, crankiness, heaviness, dizziness, trouble focusing, insomnia, messed up appetite and negative rumination are actually my depression 😮","Twitter for iPhone",194,"",7,34,0,66,244,2019-11-28 08:23:10
"x3252793353",2019-12-08 01:47:19,"and i’m really bringing this pack to my learning disability and signs from childhood and thinking it’s worse than what they diagnosed me with... and not just my depression symptoms... i guess i really need HELP and someone needs to get me help...","Twitter for iPhone",246,"𝐢 𝐚𝐦 𝐞𝐚𝐬𝐲 𝐭𝐨 𝐟𝐢𝐧𝐝",27,21,0,1071,173,2015-05-13 22:48:02
"x2958035892",2019-12-08 01:47:18,"@jeffmillernz @ScottAdamsSays Opioids like Chinese fentanyl and suicide is a huge problem. Antidepressants can actually cause suicidal thoughts. Psilocybin mushrooms are being tested for treatment resistant depression.","Twitter for Android",188,"",242,1968,2,1774,7775,2015-01-04 06:18:57
"x2278037695",2019-12-08 01:47:16,"@IAmAdamRobinson People from the outside like to say “why assume a permanent solution (suicide) to a temporary problem (depression)?” 

This question simply showcases the apathy that exists towards mental health issues.","Twitter for iPhone",202,"Puerto Rico, USA",166,86,2,5278,22214,2014-01-05 19:54:30
"x1030608867720196096",2019-12-08 01:47:16,"@schitzoziris @InsidersABC try baking cakes, that often helps with left depression! a soft cream sponge with a Bob Hawke icing!","Twitter Web App",100,"Antarctica",64,305,1,2711,871,2018-08-18 00:14:36
"x873329028895313920",2019-12-08 01:47:04,"SSRI Drugs And Depression - Dr. Joel Wallach https://t.co/azjBgbVtOX via @YouTube","Twitter Web Client",81,"Columbus, GA",4117,4123,6,49651,160564,2017-06-10 00:00:41
"x412713790",2019-12-08 01:46:59,"my depression physically manifests as a chill over my whole body. I’m freezing. But my anxiety physically manifests as sweaty palms and pits. I am clammy. And sad.","Twitter for iPhone",163,"Holland, MI",479,831,1,11056,18106,2011-11-15 01:59:54
"x154327469",2019-12-08 01:46:56,"According to Spotify the 2019 mood was depression. The 2020 mood will be...depression.","Twitter for iPhone",86,"Brooklyn, NY",262,433,0,10299,11142,2010-06-10 23:46:20
"x962390601042886657",2019-12-08 01:46:53,"@inversebrah Depression.","Twitter for iPhone",11,"Pound cak,",73,391,0,2872,393,2018-02-10 18:19:34
"x1124711371126464512",2019-12-08 01:46:52,"@a_toxic_penguin Supressing dorothysplosions is the new depression killer","Twitter for Android",56,"I love SV-98 and SPAS-12",112,292,0,15193,15177,2019-05-04 16:24:21
"x2470108712",2019-12-08 01:46:41,"I just need a winter boo to help me through this seasonal depression wya 🤕","Twitter for iPhone",74,"",276,293,3,1572,2442,2014-04-30 00:56:47
"x1190094264903946240",2019-12-08 01:46:27,"One of the most common issues, in children as well. A regular ‘sad’ mood cannot be called ‘depression’; but when such feelings hinder a normal routine and demotivate one in doing things one usually enjoyed. Suicidal thoughts are experienced. Can exist as a sympton too#depression https://t.co/HXHFWpvHOG","Twitter for iPhone",279,"India",6,21,0,9,0,2019-11-01 02:32:47
"x2218154850",2019-12-08 01:46:26,"my depression says i agree https://t.co/NdWGqREa89","Twitter for iPhone",26,"the moors",1109,712,20,9771,97448,2013-11-27 17:25:54
"x3008802258",2019-12-08 01:46:07,"depression is real.","Twitter for iPhone",19,"",328,333,0,2429,2087,2015-02-03 06:00:40
"x199377562",2019-12-08 01:46:05,"🗣🗣🗣 I can’t stress this enough DEPRESSION IS REAL CHECK ON YOUR STRONG FRIENDS‼️","Twitter for iPhone",80,"",535,1028,2,15982,1335,2010-10-06 18:22:33
"x572489490",2019-12-08 01:46:04,"@alittlefemme I love your openness about your struggles with depression AND sexuality! Unapologetically😘😘😘","Twitter for Android",92,"",23,340,0,226,794,2012-05-06 07:44:47
"x777937300131053569",2019-12-08 01:45:56,"NEW VIDEO OUT NOW !!!
Make sure you go peep that new song 😬 this song is special to my heart. Not only as a artist but as a person who battles with anxiety and depression. I tried to open up and tell a fraction of my story so I hope you guys listen to it and appreciate it ❤️✊🏾 https://t.co/Pz2zzCOcm3","Twitter for iPhone",277,"Philadelphia, PA",482,999,1,12083,48144,2016-09-19 18:28:00
"x943722617042640896",2019-12-08 01:45:46,"And it’s like she’s not listening to me abt my problems. I need a sleep and anxiety med. she gives me a sleep and depression med. it doesn’t even work. And it takes forever for her to get back to me. I have nothing for anxiety rn and it’s so awful","Twitter for iPad",247,"",76,165,1,14822,2708,2017-12-21 05:59:40
"x46811516",2019-12-08 01:45:41,"@linwood_barclay @StephenKing Almost all of the monsters in his books are psychologically based. He is a genius when it comes to understanding and conveying bullying, grief, depression, abandonment, addiction, even domestic abuse.","Twitter for Android",200,"North Carolina, USA",70,481,6,1503,1363,2009-06-13 03:01:03
"x970871038069284864",2019-12-08 01:45:33,"@gothedistance49 @rgiss11 If an employer wont hire me based on my ""depression"" tweets, they can fuck right off.","TweetDeck",85,"Utah",2734,2517,8,21463,147,2018-03-06 03:57:48
"x1872016435",2019-12-08 01:45:21,"@yourpaljuliee That’s life. Probably depression too, but at least it doesn’t last.","Twitter for iPhone",67,"",380,389,4,14498,29004,2013-09-16 15:08:21
"x970036042282819584",2019-12-08 01:45:20,"@JonbearGaming Depression sets in","Twitter for iPhone",18,"",8,62,0,33,125,2018-03-03 20:39:49
"x904730278408704000",2019-12-08 01:45:20,"@JoseHumbertoJe3 I've never had insurance as an adult, aside from during my pregnancy on medicaid. I pay cash for my doctor for my anxiety, depression, and ADD, but I can't afford to run tests or anything. Which honestly, I'm adverse to. I'd rather not know. LMAO","Twitter Web App",246,"",2298,3801,2,14047,18252,2017-09-04 15:38:02
"x385660566",2019-12-08 01:44:11,"Fun fact: Per Plutarch, Julius Caesar went into depression when he was less than 40 years old, because he hadn’t accomplished nearly as much as Alexander did. https://t.co/93Rvz2Knlw","Twitter for iPhone",158,"",3947,268,45,11762,9806,2011-10-05 22:03:08
"x24809474",2019-12-08 01:43:46,"Most half you won’t ever ready this or care. Why cause everyone mostly to good for anyone else or the depression you have to deal with on a day to day basis.","Twitter for iPhone",157,"Florida, USA",16,62,0,111,119,2009-03-17 00:56:41
"x1187788230281908225",2019-12-08 01:43:44,"Listening and dancing silly to my fav songs makes my depression a lil less.....depressing.  I'm trying Okie.","Twitter for Android",108,"New York, USA",83,121,0,779,619,2019-10-25 17:49:29
"x924360248336506880",2019-12-08 01:43:39,"Well slap my ass and call me 1929 cause I’m in a great 

DEPRESSION","Twitter for iPhone",67,"Winter Haven, FL",231,221,0,565,1753,2017-10-28 19:40:31
"x2263810793",2019-12-08 01:43:29,"We should take care of our environment. But don't tell kids they'll die because of climate change without real scientific evidence, and then wonder why young people have anxiety and depression issues. 
Why Climate Alarmism Hurts Us All via @forbes 
https://t.co/DZfK7XL9ej","Twitter Web Client",272,"United States",36,108,4,806,2133,2014-01-05 16:08:30
"x986425464917905408",2019-12-08 01:43:22,"Depression 2 https://t.co/TJUtpI1Kra","Twitter for Android",12,"Las Vegas, NV",27,116,0,1560,724,2018-04-18 02:05:32
"x1000749576624668672",2019-12-08 01:43:20,"depression really fucks with your memory, i feel like my brain’s gonna stall in that ent exam 🥴","Twitter for iPhone",95,"Jamaica",51,103,0,10927,3590,2018-05-27 14:44:26
"x218646648",2019-12-08 01:43:05,"Depression is so real &amp; scary.","Twitter for iPhone",34,"",1436,1081,4,62988,32628,2010-11-22 22:11:13
"x839578317296656384",2019-12-08 01:42:57,"tw: depression

does anyone else go through a manic episode where you do As Many Things As Possible in a day and end up exhausted or just me","Twitter for iPhone",140,"22 | she/her",16404,15304,41,16130,23632,2017-03-08 20:47:24
"x886931679939637248",2019-12-08 01:42:55,"@Octav1usKing Complete opposite for me, as riddled with depression and anxiety as I am, winter is cozy and safe, I can draw the curtains earlier, I can light the fire, the world slows down and tends to stay in and it's easier for me wander about. Also obligatory cat pic. https://t.co/BsWBk7jJnZ","Twitter for Android",257,"",8,112,0,474,231,2017-07-17 12:52:45
"x243036512",2019-12-08 01:42:46,"Update:
So, last weekend I recieved a visit from my frenemy depression. I wasted away my high carb/cheat day and the following day by under eating and when I did eat, it was pizza...warm, gooey, saucy, delicious… https://t.co/HZ94ueTR6z","Instagram",236,"Hopin 2b N IT or AUS again, Ca",66,73,2,1178,1320,2011-01-26 04:23:55
"x1077809474839154688",2019-12-08 01:42:46,"I’m tired. I’m sick. My body hates me. My anxiety is taking over. My depression is my personality now. So no, I don’t want to hang out. I want to fucking die. But it’s not your fault so like I’m sorry my dude.","Twitter for iPhone",209,"",51,111,0,2719,4548,2018-12-26 06:12:58
"x1068257612045709313",2019-12-08 01:42:38,"Depression is the most unpleasant thing I have ever experienced. It is that absence of being able to foresee that you will ever be cheerful again. The absence of hope.","Twitter for iPhone",167,"England, United Kingdom",221,199,0,749,946,2018-11-29 21:37:16
"x510894433",2019-12-08 01:42:35,"The way I see depression is as a vicious cycle. If you let it fester, mild symptoms lead to moderate symptoms, which lead to severe depression.

My point is, if you’ve been mildly depressed for a while, don’t assume it’ll just get better. Take that first step and talk to someone.","Twitter for iPhone",280,"",160,1136,1,2207,3280,2012-03-01 21:38:48
"x137133724",2019-12-08 01:42:34,"y’all are tired of my depression tweets, i’ll stop","Twitter for iPhone",50,"The H",3261,1781,29,91536,301425,2010-04-25 22:31:56
"x364968481",2019-12-08 01:42:04,"@TCantler @cruiser_2000 @BrungerJohn @Rockprincess818 @MrWordNerd @realDonaldTrump @PeteHegseth To affect the life expectancy for the entire nation. Most deaths were related to depression and hopelessness ( caused by all their jobs going overseas) alcoholism,drug addiction and suicide were listed as the primary cause 18-65 years range. D’s and R’s sold them out😢😢😢","Twitter for iPhone",270,"Tokushima-shi, Tokushima",2816,4984,1,14776,30274,2011-08-30 17:03:40
"x326139784",2019-12-08 01:42:03,"Day 8: depression hits me so hard, but i know that i need to seek a help.  I try to talk about this shit to my closest person. And today, im getting sick too. Im bleeding too much till my legs too weak to move","Twitter for iPhone",209,"",369,195,4,3281,819,2011-06-29 12:55:04
"x529273100",2019-12-08 01:41:57,"@I_Am_Yakiti It's hard to talk to some people when they think depression is just feeling sad. And it can be hard to put into words that numbness one may feel. I hope the feeling passes.","Twitter for Android",172,"Vancouver",150,569,1,1974,10384,2012-03-19 10:23:01
"x1864764956",2019-12-08 01:41:56,"honestly ive noticed that a side effect of my depression is me avoiding showers &amp; any form of self care so in the past few months ive been trying to force myself to practice self-care &amp; it’s been so hard for me to do it in the past week i’m struggling to take care of myself again","Twitter for iPhone",288,"she/her",19920,12872,94,202857,38078,2013-09-14 19:38:56
"x959520173433720832",2019-12-08 01:41:49,"@Avxry Do I hav Depression Now?","Twitter for Android",24,".",123,645,0,2083,399,2018-02-02 20:13:31
"x514836426",2019-12-08 01:41:45,"Seasonal depression is no joke and I NEED warmer weather and the sun back in my life","Twitter for iPhone",84,"Cincinnati, OH",2245,1290,10,45209,66816,2012-03-04 22:28:56
"x400293542",2019-12-08 01:41:43,"depression got me fucked up tonight","Twitter for Android",35,"Northamptonshire",584,471,0,21919,17849,2011-10-28 20:08:35
"x756159668582387712",2019-12-08 01:41:33,"my depression tells me to kill myself but my anxiety is scared to die LMAOO","Twitter for iPhone",75,"manipulated",906,237,5,1522,35819,2016-07-21 16:11:28
"x965043479062564864",2019-12-08 01:41:16,"@Introdile Depression","Twitter Web App",10,"",173,192,0,49203,55,2018-02-18 02:01:09
"x3262907604",2019-12-08 01:41:00,"Depression is a bitch.","Twitter for iPhone",22,"Pensacola, FL",266,556,1,11462,7990,2015-07-01 06:11:18
"x88342669",2019-12-08 01:41:00,"(not ragging on op whatsoever) this frustration makes every activity suffering. treatment can make such a difference, even if the intersections of adhd &amp;consequential anxiety/depression/rsd are rough to approach. 

consider help if you relate. no one should have to live this way. https://t.co/aY1cS1KL1I","Twitter Web App",284,"",170,207,2,22556,17797,2009-11-08 03:44:04
"x915655342847152130",2019-12-08 01:40:51,"HOW THE FUCK IS DEPRESSION REAL AHAH ? NIGGA JUST TRUST IN GOD OR SOMETHING LIKE NIGGA PRAY EVERY FUCKING DAY AHHAHAH","Twitter for iPhone",117,"Brooklyn/South park",432,196,8,94123,15539,2017-10-04 19:10:20
"x1155556078035361792",2019-12-08 01:40:22,"depression is knocking on my door","Twitter for Android",33,"Buenos Aires, Argentina",20,37,0,167,137,2019-07-28 19:10:12
"x185505299",2019-12-08 01:40:15,"depression a bitch but im a bigger bitch","Twitter for iPad",40,"☁️𝕤𝕚𝕥𝕥𝕚𝕟 𝕡𝕣𝕖𝕥𝕥𝕪💚✨",552,380,2,17979,20227,2010-09-01 04:12:41
"x1065441412064264192",2019-12-08 01:39:56,"new meds got me on a fine mix between feeling pretty okay, creative, hopeful, but also facing the reality of bad things existing forever. Thanks depression","Twitter Web App",155,"",1,12,0,333,430,2018-11-22 03:06:42
"x2732455284",2019-12-08 01:39:30,"@Dimantro1 @GamesCageZ Me and depression","Twitter for iPhone",17,"",315,1031,4,55858,184777,2014-08-14 18:42:15
"x1190275063838203905",2019-12-08 01:39:23,"Gonna be honest I legit wanna open an office in Korea and just make it a safe space for people with mental health issues like depression and anxiety, cause as someone that's been doing through all that for almost 15 years and is winning that fight, I wanna help we lost too many","Twitter for Android",278,"",1,21,0,39,245,2019-11-01 14:31:15
"x2984799543",2019-12-08 01:39:14,"Depression is ghetto, and therefore I am ghetto 🤦🏽‍♀️","Twitter for iPhone",53,"",69,53,0,196,381,2015-01-18 23:34:24
"x1188056477140799488",2019-12-08 01:39:12,"I’ve got $75 in the bank and the depression just hit real hard. I hate the holidays a lot.","Twitter for iPhone",90,"",0,0,0,17,0,2019-10-26 11:35:27
"x288156292",2019-12-08 01:39:07,"Massive Studies Link Soda To Heart Attacks, Brain Damage, Depression, Kidney Damage and More https://t.co/3qWangrBjy","Facebook",116,"",80,605,1,4224,0,2011-04-26 10:29:21
"x766800758394216448",2019-12-08 01:38:59,"My heart then been broke , I been used for sex , looking for love in the wrong people, depression, insulted, everything you can name  and I’m glad to say I made it","Twitter for iPhone",163,"Louisiana, USA",345,350,0,4189,1113,2016-08-20 00:55:22
"x2576145889",2019-12-08 01:38:51,"Lmao earlier my coworker said ""why you look so sad"" and I said cause I am AND MY MANAGER LOOKED SO CONCERNED SHE SAID ""IS THERE ANYTHING I CAN DO TO HELP"" and it was so genuine sis was really out here trying CURE my depression bless her soul but that shits unrepairable","Twitter for Android",269,"",332,342,4,37527,30366,2014-06-19 04:52:58
